0,net,hold,trade,commission,slipp
2018-7-11 22:05,-320,-320,0,0,0
2018-7-11 22:10,480,480,0,0,0
2018-7-11 22:15,-160,-160,0,0,0
2018-7-11 22:20,320,320,0,0,0
2018-7-11 22:25,-320,-320,0,0,0
2018-7-11 22:30,320,320,0,0,0
2018-7-11 22:35,-160,-160,0,0,0
2018-7-11 22:40,-160,-160,0,0,0
2018-7-11 22:45,-160,-160,0,0,0
2018-7-11 22:50,320,320,0,0,0
2018-7-11 22:55,160,160,0,0,0
2018-7-11 23:00,320,320,0,0,0
2018-7-11 23:05,-160,-160,0,0,0
2018-7-11 23:10,480,480,0,0,0
2018-7-11 23:15,-480,-480,0,0,0
2018-7-11 23:20,160,160,0,0,0
2018-7-11 23:25,-160,-160,0,0,0
2018-7-11 23:30,-480,-480,0,0,0
2018-7-12 9:05,-480,-480,0,0,0
2018-7-12 9:10,320,320,0,0,0
2018-7-12 9:15,-640,-640,0,0,0
2018-7-12 9:20,480,480,0,0,0
2018-7-12 9:25,0,0,0,0,0
2018-7-12 9:30,0,0,0,0,0
2018-7-12 9:35,960,960,0,0,0
2018-7-12 9:40,-160,-160,0,0,0
2018-7-12 9:45,-320,-320,0,0,0
2018-7-12 9:50,0,0,0,0,0
2018-7-12 9:55,-320,-320,0,0,0
2018-7-12 10:00,320,320,0,0,0
2018-7-12 10:05,0,0,0,0,0
2018-7-12 10:10,480,480,0,0,0
2018-7-12 10:15,-320,-320,0,0,0
2018-7-12 10:35,0,0,0,0,0
2018-7-12 10:40,0,0,0,0,0
2018-7-12 10:45,-640,-640,0,0,0
2018-7-12 10:50,0,0,0,0,0
2018-7-12 10:55,480,480,0,0,0
2018-7-12 11:00,-160,-160,0,0,0
2018-7-12 11:05,-320,-320,0,0,0
2018-7-12 11:10,-160,-160,0,0,0
2018-7-12 11:15,-320,-320,0,0,0
2018-7-12 11:20,-640,-640,0,0,0
2018-7-12 11:25,-320,-320,0,0,0
2018-7-12 11:30,160,160,0,0,0
2018-7-12 13:35,4480,4480,0,0,0
2018-7-12 13:40,0,0,0,0,0
2018-7-12 13:45,-160,-160,0,0,0
2018-7-12 13:50,320,320,0,0,0
2018-7-12 13:55,-320,-320,0,0,0
2018-7-12 14:00,160,160,0,0,0
2018-7-12 14:05,160,160,0,0,0
2018-7-12 14:10,160,160,0,0,0
2018-7-12 14:15,640,640,0,0,0
2018-7-12 14:20,0,0,0,0,0
2018-7-12 14:25,-320,-320,0,0,0
2018-7-12 14:30,-160,-160,0,0,0
2018-7-12 14:35,320,320,0,0,0
2018-7-12 14:40,-640,-640,0,0,0
2018-7-12 14:45,320,320,0,0,0
2018-7-12 14:50,160,160,0,0,0
2018-7-12 14:55,800,800,0,0,0
2018-7-12 15:00,-640,-640,0,0,0
2018-7-12 21:05,-640,-640,0,0,0
2018-7-12 21:10,0,0,0,0,0
2018-7-12 21:15,160,160,0,0,0
2018-7-12 21:20,480,480,0,0,0
2018-7-12 21:25,160,160,0,0,0
2018-7-12 21:30,480,480,0,0,0
2018-7-12 21:35,1280,1280,0,0,0
2018-7-12 21:40,1149.2,1200,0,10.8,40
2018-7-12 21:45,-2200,-2200,0,0,0
2018-7-12 21:50,-600,-600,0,0,0
2018-7-12 21:55,0,0,0,0,0
2018-7-12 22:00,-400,-400,0,0,0
2018-7-12 22:05,400,400,0,0,0
2018-7-12 22:10,200,200,0,0,0
2018-7-12 22:15,0,0,0,0,0
2018-7-12 22:20,-200,-200,0,0,0
2018-7-12 22:25,0,0,0,0,0
2018-7-12 22:30,200,200,0,0,0
2018-7-12 22:35,-800,-800,0,0,0
2018-7-12 22:40,600,600,0,0,0
2018-7-12 22:45,200,200,0,0,0
2018-7-12 22:50,-400,-400,0,0,0
2018-7-12 22:55,400,400,0,0,0
2018-7-12 23:00,0,0,0,0,0
2018-7-12 23:05,0,0,0,0,0
2018-7-12 23:10,-400,-400,0,0,0
2018-7-12 23:15,-200,-200,0,0,0
2018-7-12 23:20,600,600,0,0,0
2018-7-12 23:25,200,200,0,0,0
2018-7-12 23:30,-600,-600,0,0,0
2018-7-13 9:05,2800,2800,0,0,0
2018-7-13 9:10,-1600,-1600,0,0,0
2018-7-13 9:15,200,200,0,0,0
2018-7-13 9:20,1200,1200,0,0,0
2018-7-13 9:25,-800,-800,0,0,0
2018-7-13 9:30,200,200,0,0,0
2018-7-13 9:35,200,200,0,0,0
2018-7-13 9:40,600,600,0,0,0
2018-7-13 9:45,200,200,0,0,0
2018-7-13 9:50,600,600,0,0,0
2018-7-13 9:55,1600,1600,0,0,0
2018-7-13 10:00,-1000,-1000,0,0,0
2018-7-13 10:05,-600,-600,0,0,0
2018-7-13 10:10,-800,-800,0,0,0
2018-7-13 10:15,-1200,-1200,0,0,0
2018-7-13 10:35,200,200,0,0,0
2018-7-13 10:40,-600,-600,0,0,0
2018-7-13 10:45,400,400,0,0,0
2018-7-13 10:50,0,0,0,0,0
2018-7-13 10:55,200,200,0,0,0
2018-7-13 11:00,400,400,0,0,0
2018-7-13 11:05,-800,-800,0,0,0
2018-7-13 11:10,200,200,0,0,0
2018-7-13 11:15,600,600,0,0,0
2018-7-13 11:20,0,0,0,0,0
2018-7-13 11:25,0,0,0,0,0
2018-7-13 11:30,0,0,0,0,0
2018-7-13 13:35,0,0,0,0,0
2018-7-13 13:40,-600,-600,0,0,0
2018-7-13 13:45,600,600,0,0,0
2018-7-13 13:50,800,800,0,0,0
2018-7-13 13:55,200,200,0,0,0
2018-7-13 14:00,-800,-800,0,0,0
2018-7-13 14:05,800,800,0,0,0
2018-7-13 14:10,0,0,0,0,0
2018-7-13 14:15,-200,-200,0,0,0
2018-7-13 14:20,600,600,0,0,0
2018-7-13 14:25,-200,-200,0,0,0
2018-7-13 14:30,400,400,0,0,0
2018-7-13 14:35,0,0,0,0,0
2018-7-13 14:40,400,400,0,0,0
2018-7-13 14:45,0,0,0,0,0
2018-7-13 14:50,600,600,0,0,0
2018-7-13 14:55,-600,-600,0,0,0
2018-7-13 15:00,1000,1000,0,0,0
2018-7-13 21:05,-600,-600,0,0,0
2018-7-13 21:10,0,0,0,0,0
2018-7-13 21:15,1069.2,1120,0,10.8,40
2018-7-13 21:20,480,480,0,0,0
2018-7-13 21:25,-480,-480,0,0,0
2018-7-13 21:30,480,480,0,0,0
2018-7-13 21:35,549.2,600,0,10.8,40
2018-7-13 21:40,-480,-480,0,0,0
2018-7-13 21:45,480,480,0,0,0
2018-7-13 21:50,240,240,0,0,0
2018-7-13 21:55,600,600,0,0,0
2018-7-13 22:00,-120,-120,0,0,0
2018-7-13 22:05,360,360,0,0,0
2018-7-13 22:10,-480,-480,0,0,0
2018-7-13 22:15,360,360,0,0,0
2018-7-13 22:20,-120,-120,0,0,0
2018-7-13 22:25,-120,-120,0,0,0
2018-7-13 22:30,0,0,0,0,0
2018-7-13 22:35,240,240,0,0,0
2018-7-13 22:40,0,0,0,0,0
2018-7-13 22:45,-480,-480,0,0,0
2018-7-13 22:50,-240,-240,0,0,0
2018-7-13 22:55,-240,-240,0,0,0
2018-7-13 23:00,-120,-120,0,0,0
2018-7-13 23:05,-240,-240,0,0,0
2018-7-13 23:10,120,120,0,0,0
2018-7-13 23:15,120,120,0,0,0
2018-7-13 23:20,-240,-240,0,0,0
2018-7-13 23:25,-240,-240,0,0,0
2018-7-13 23:30,240,240,0,0,0
2018-7-16 9:05,960,960,0,0,0
2018-7-16 9:10,-600,-600,0,0,0
2018-7-16 9:15,-120,-120,0,0,0
2018-7-16 9:20,-120,-120,0,0,0
2018-7-16 9:25,-240,-240,0,0,0
2018-7-16 9:30,-120,-120,0,0,0
2018-7-16 9:35,360,360,0,0,0
2018-7-16 9:40,-120,-120,0,0,0
2018-7-16 9:45,-120,-120,0,0,0
2018-7-16 9:50,360,360,0,0,0
2018-7-16 9:55,-240,-240,0,0,0
2018-7-16 10:00,-120,-120,0,0,0
2018-7-16 10:05,-120,-120,0,0,0
2018-7-16 10:10,120,120,0,0,0
2018-7-16 10:15,-120,-120,0,0,0
2018-7-16 10:35,120,120,0,0,0
2018-7-16 10:40,120,120,0,0,0
2018-7-16 10:45,0,0,0,0,0
2018-7-16 10:50,0,0,0,0,0
2018-7-16 10:55,-240,-240,0,0,0
2018-7-16 11:00,-240,-240,0,0,0
2018-7-16 11:05,-120,-120,0,0,0
2018-7-16 11:10,0,0,0,0,0
2018-7-16 11:15,0,0,0,0,0
2018-7-16 11:20,240,240,0,0,0
2018-7-16 11:25,-120,-120,0,0,0
2018-7-16 11:30,0,0,0,0,0
2018-7-16 13:35,0,0,0,0,0
2018-7-16 13:40,-240,-240,0,0,0
2018-7-16 13:45,-360,-360,0,0,0
2018-7-16 13:50,-240,-240,0,0,0
2018-7-16 13:55,360,360,0,0,0
2018-7-16 14:00,0,0,0,0,0
2018-7-16 14:05,-240,-240,0,0,0
2018-7-16 14:10,120,120,0,0,0
2018-7-16 14:15,240,240,0,0,0
2018-7-16 14:20,0,0,0,0,0
2018-7-16 14:25,120,120,0,0,0
2018-7-16 14:30,0,0,0,0,0
2018-7-16 14:35,-120,-120,0,0,0
2018-7-16 14:40,-240,-240,0,0,0
2018-7-16 14:45,360,360,0,0,0
2018-7-16 14:50,-240,-240,0,0,0
2018-7-16 14:55,-360,-360,0,0,0
2018-7-16 15:00,360,360,0,0,0
2018-7-16 21:05,240,240,0,0,0
2018-7-16 21:10,-480,-480,0,0,0
2018-7-16 21:15,-120,-120,0,0,0
2018-7-16 21:20,-530.8,-480,0,10.8,40
2018-7-16 21:25,-480,-480,0,0,0
2018-7-16 21:30,320,320,0,0,0
2018-7-16 21:35,-160,-160,0,0,0
2018-7-16 21:40,-1120,-1120,0,0,0
2018-7-16 21:45,-640,-640,0,0,0
2018-7-16 21:50,-1120,-1120,0,0,0
2018-7-16 21:55,160,160,0,0,0
2018-7-16 22:00,480,480,0,0,0
2018-7-16 22:05,160,160,0,0,0
2018-7-16 22:10,-640,-640,0,0,0
2018-7-16 22:15,1280,1280,0,0,0
2018-7-16 22:20,-160,-160,0,0,0
2018-7-16 22:25,0,0,0,0,0
2018-7-16 22:30,-160,-160,0,0,0
2018-7-16 22:35,-160,-160,0,0,0
2018-7-16 22:40,-160,-160,0,0,0
2018-7-16 22:45,320,320,0,0,0
2018-7-16 22:50,0,0,0,0,0
2018-7-16 22:55,-160,-160,0,0,0
2018-7-16 23:00,320,320,0,0,0
2018-7-16 23:05,-160,-160,0,0,0
2018-7-16 23:10,0,0,0,0,0
2018-7-16 23:15,320,320,0,0,0
2018-7-16 23:20,-640,-640,0,0,0
2018-7-16 23:25,-480,-480,0,0,0
2018-7-16 23:30,-800,-800,0,0,0
2018-7-17 9:05,-1120,-1120,0,0,0
2018-7-17 9:10,480,480,0,0,0
2018-7-17 9:15,-160,-160,0,0,0
2018-7-17 9:20,-320,-320,0,0,0
2018-7-17 9:25,160,160,0,0,0
2018-7-17 9:30,-800,-800,0,0,0
2018-7-17 9:35,-160,-160,0,0,0
2018-7-17 9:40,-1120,-1120,0,0,0
2018-7-17 9:45,800,800,0,0,0
2018-7-17 9:50,0,0,0,0,0
2018-7-17 9:55,-480,-480,0,0,0
2018-7-17 10:00,320,320,0,0,0
2018-7-17 10:05,160,160,0,0,0
2018-7-17 10:10,320,320,0,0,0
2018-7-17 10:15,-160,-160,0,0,0
2018-7-17 10:35,320,320,0,0,0
2018-7-17 10:40,-160,-160,0,0,0
2018-7-17 10:45,160,160,0,0,0
2018-7-17 10:50,-160,-160,0,0,0
2018-7-17 10:55,-320,-320,0,0,0
2018-7-17 11:00,160,160,0,0,0
2018-7-17 11:05,480,480,0,0,0
2018-7-17 11:10,320,320,0,0,0
2018-7-17 11:15,480,480,0,0,0
2018-7-17 11:20,-160,-160,0,0,0
2018-7-17 11:25,480,480,0,0,0
2018-7-17 11:30,-640,-640,0,0,0
2018-7-17 13:35,160,160,0,0,0
2018-7-17 13:40,800,800,0,0,0
2018-7-17 13:45,-320,-320,0,0,0
2018-7-17 13:50,320,320,0,0,0
2018-7-17 13:55,160,160,0,0,0
2018-7-17 14:00,-320,-320,0,0,0
2018-7-17 14:05,-320,-320,0,0,0
2018-7-17 14:10,-320,-320,0,0,0
2018-7-17 14:15,0,0,0,0,0
2018-7-17 14:20,160,160,0,0,0
2018-7-17 14:25,-320,-320,0,0,0
2018-7-17 14:30,320,320,0,0,0
2018-7-17 14:35,0,0,0,0,0
2018-7-17 14:40,-320,-320,0,0,0
2018-7-17 14:45,160,160,0,0,0
2018-7-17 14:50,-1120,-1120,0,0,0
2018-7-17 14:55,-160,-160,0,0,0
2018-7-17 15:00,800,800,0,0,0
2018-7-17 21:05,-1120,-1120,0,0,0
2018-7-17 21:10,960,960,0,0,0
2018-7-17 21:15,640,640,0,0,0
2018-7-17 21:20,-480,-480,0,0,0
2018-7-17 21:25,320,320,0,0,0
2018-7-17 21:30,160,160,0,0,0
2018-7-17 21:35,480,480,0,0,0
2018-7-17 21:40,160,160,0,0,0
2018-7-17 21:45,480,480,0,0,0
2018-7-17 21:50,-640,-640,0,0,0
2018-7-17 21:55,-1120,-1120,0,0,0
2018-7-17 22:00,0,0,0,0,0
2018-7-17 22:05,-960,-960,0,0,0
2018-7-17 22:10,800,800,0,0,0
2018-7-17 22:15,-320,-320,0,0,0
2018-7-17 22:20,0,0,0,0,0
2018-7-17 22:25,160,160,0,0,0
2018-7-17 22:30,-160,-160,0,0,0
2018-7-17 22:35,160,160,0,0,0
2018-7-17 22:40,0,0,0,0,0
2018-7-17 22:45,-160,-160,0,0,0
2018-7-17 22:50,320,320,0,0,0
2018-7-17 22:55,0,0,0,0,0
2018-7-17 23:00,-160,-160,0,0,0
2018-7-17 23:05,-160,-160,0,0,0
2018-7-17 23:10,-160,-160,0,0,0
2018-7-17 23:15,480,480,0,0,0
2018-7-17 23:20,-160,-160,0,0,0
2018-7-17 23:25,800,800,0,0,0
2018-7-17 23:30,-640,-640,0,0,0
2018-7-18 9:05,-800,-800,0,0,0
2018-7-18 9:10,-640,-640,0,0,0
2018-7-18 9:15,160,160,0,0,0
2018-7-18 9:20,480,480,0,0,0
2018-7-18 9:25,0,0,0,0,0
2018-7-18 9:30,160,160,0,0,0
2018-7-18 9:35,0,0,0,0,0
2018-7-18 9:40,0,0,0,0,0
2018-7-18 9:45,160,160,0,0,0
2018-7-18 9:50,0,0,0,0,0
2018-7-18 9:55,320,320,0,0,0
2018-7-18 10:00,480,480,0,0,0
2018-7-18 10:05,640,640,0,0,0
2018-7-18 10:10,-320,-320,0,0,0
2018-7-18 10:15,0,0,0,0,0
2018-7-18 10:35,-320,-320,0,0,0
2018-7-18 10:40,0,0,0,0,0
2018-7-18 10:45,320,320,0,0,0
2018-7-18 10:50,160,160,0,0,0
2018-7-18 10:55,-160,-160,0,0,0
2018-7-18 11:00,160,160,0,0,0
2018-7-18 11:05,-160,-160,0,0,0
2018-7-18 11:10,320,320,0,0,0
2018-7-18 11:15,160,160,0,0,0
2018-7-18 11:20,0,0,0,0,0
2018-7-18 11:25,-640,-640,0,0,0
2018-7-18 11:30,-320,-320,0,0,0
2018-7-18 13:35,0,0,0,0,0
2018-7-18 13:40,640,640,0,0,0
2018-7-18 13:45,-160,-160,0,0,0
2018-7-18 13:50,-160,-160,0,0,0
2018-7-18 13:55,160,160,0,0,0
2018-7-18 14:00,0,0,0,0,0
2018-7-18 14:05,0,0,0,0,0
2018-7-18 14:10,0,0,0,0,0
2018-7-18 14:15,800,800,0,0,0
2018-7-18 14:20,-160,-160,0,0,0
2018-7-18 14:25,480,480,0,0,0
2018-7-18 14:30,-160,-160,0,0,0
2018-7-18 14:35,160,160,0,0,0
2018-7-18 14:40,0,0,0,0,0
2018-7-18 14:45,-320,-320,0,0,0
2018-7-18 14:50,320,320,0,0,0
2018-7-18 14:55,0,0,0,0,0
2018-7-18 15:00,320,320,0,0,0
2018-7-18 21:05,-800,-800,0,0,0
2018-7-18 21:10,0,0,0,0,0
2018-7-18 21:15,0,0,0,0,0
2018-7-18 21:20,160,160,0,0,0
2018-7-18 21:25,-320,-320,0,0,0
2018-7-18 21:30,160,160,0,0,0
2018-7-18 21:35,960,960,0,0,0
2018-7-18 21:40,640,640,0,0,0
2018-7-18 21:45,-160,-160,0,0,0
2018-7-18 21:50,-320,-320,0,0,0
2018-7-18 21:55,-640,-640,0,0,0
2018-7-18 22:00,-320,-320,0,0,0
2018-7-18 22:05,160,160,0,0,0
2018-7-18 22:10,0,0,0,0,0
2018-7-18 22:15,-160,-160,0,0,0
2018-7-18 22:20,0,0,0,0,0
2018-7-18 22:25,320,320,0,0,0
2018-7-18 22:30,-160,-160,0,0,0
2018-7-18 22:35,-320,-320,0,0,0
2018-7-18 22:40,-160,-160,0,0,0
2018-7-18 22:45,0,0,0,0,0
2018-7-18 22:50,160,160,0,0,0
2018-7-18 22:55,0,0,0,0,0
2018-7-18 23:00,160,160,0,0,0
2018-7-18 23:05,-160,-160,0,0,0
2018-7-18 23:10,-640,-640,0,0,0
2018-7-18 23:15,160,160,0,0,0
2018-7-18 23:20,-160,-160,0,0,0
2018-7-18 23:25,0,0,0,0,0
2018-7-18 23:30,-160,-160,0,0,0
2018-7-19 9:05,160,160,0,0,0
2018-7-19 9:10,160,160,0,0,0
2018-7-19 9:15,160,160,0,0,0
2018-7-19 9:20,-160,-160,0,0,0
2018-7-19 9:25,640,640,0,0,0
2018-7-19 9:30,0,0,0,0,0
2018-7-19 9:35,-160,-160,0,0,0
2018-7-19 9:40,160,160,0,0,0
2018-7-19 9:45,0,0,0,0,0
2018-7-19 9:50,-160,-160,0,0,0
2018-7-19 9:55,0,0,0,0,0
2018-7-19 10:00,-320,-320,0,0,0
2018-7-19 10:05,-320,-320,0,0,0
2018-7-19 10:10,-640,-640,0,0,0
2018-7-19 10:15,320,320,0,0,0
2018-7-19 10:35,160,160,0,0,0
2018-7-19 10:40,0,0,0,0,0
2018-7-19 10:45,480,480,0,0,0
2018-7-19 10:50,-480,-480,0,0,0
2018-7-19 10:55,-160,-160,0,0,0
2018-7-19 11:00,0,0,0,0,0
2018-7-19 11:05,-160,-160,0,0,0
2018-7-19 11:10,160,160,0,0,0
2018-7-19 11:15,-320,-320,0,0,0
2018-7-19 11:20,0,0,0,0,0
2018-7-19 11:25,320,320,0,0,0
2018-7-19 11:30,640,640,0,0,0
2018-7-19 13:35,0,0,0,0,0
2018-7-19 13:40,-320,-320,0,0,0
2018-7-19 13:45,-320,-320,0,0,0
2018-7-19 13:50,-480,-480,0,0,0
2018-7-19 13:55,-640,-640,0,0,0
2018-7-19 14:00,320,320,0,0,0
2018-7-19 14:05,-320,-320,0,0,0
2018-7-19 14:10,160,160,0,0,0
2018-7-19 14:15,-320,-320,0,0,0
2018-7-19 14:20,160,160,0,0,0
2018-7-19 14:25,640,640,0,0,0
2018-7-19 14:30,0,0,0,0,0
2018-7-19 14:35,-320,-320,0,0,0
2018-7-19 14:40,-320,-320,0,0,0
2018-7-19 14:45,-160,-160,0,0,0
2018-7-19 14:50,0,0,0,0,0
2018-7-19 14:55,-320,-320,0,0,0
2018-7-19 15:00,160,160,0,0,0
2018-7-19 21:05,-640,-640,0,0,0
2018-7-19 21:10,-1600,-1600,0,0,0
2018-7-19 21:15,-160,-160,0,0,0
2018-7-19 21:20,320,320,0,0,0
2018-7-19 21:25,-480,-480,0,0,0
2018-7-19 21:30,640,640,0,0,0
2018-7-19 21:35,-480,-480,0,0,0
2018-7-19 21:40,-800,-800,0,0,0
2018-7-19 21:45,960,960,0,0,0
2018-7-19 21:50,-480,-480,0,0,0
2018-7-19 21:55,480,480,0,0,0
2018-7-19 22:00,-640,-640,0,0,0
2018-7-19 22:05,800,800,0,0,0
2018-7-19 22:10,160,160,0,0,0
2018-7-19 22:15,0,0,0,0,0
2018-7-19 22:20,-160,-160,0,0,0
2018-7-19 22:25,0,0,0,0,0
2018-7-19 22:30,320,320,0,0,0
2018-7-19 22:35,-480,-480,0,0,0
2018-7-19 22:40,0,0,0,0,0
2018-7-19 22:45,160,160,0,0,0
2018-7-19 22:50,-160,-160,0,0,0
2018-7-19 22:55,-160,-160,0,0,0
2018-7-19 23:00,-320,-320,0,0,0
2018-7-19 23:05,160,160,0,0,0
2018-7-19 23:10,-160,-160,0,0,0
2018-7-19 23:15,0,0,0,0,0
2018-7-19 23:20,0,0,0,0,0
2018-7-19 23:25,160,160,0,0,0
2018-7-19 23:30,-320,-320,0,0,0
2018-7-20 9:05,0,0,0,0,0
2018-7-20 9:10,-1120,-1120,0,0,0
2018-7-20 9:15,-480,-480,0,0,0
2018-7-20 9:20,-160,-160,0,0,0
2018-7-20 9:25,-160,-160,0,0,0
2018-7-20 9:30,-480,-480,0,0,0
2018-7-20 9:35,-480,-480,0,0,0
2018-7-20 9:40,640,640,0,0,0
2018-7-20 9:45,-480,-480,0,0,0
2018-7-20 9:50,800,800,0,0,0
2018-7-20 9:55,0,0,0,0,0
2018-7-20 10:00,320,320,0,0,0
2018-7-20 10:05,-160,-160,0,0,0
2018-7-20 10:10,-160,-160,0,0,0
2018-7-20 10:15,0,0,0,0,0
2018-7-20 10:35,-480,-480,0,0,0
2018-7-20 10:40,0,0,0,0,0
2018-7-20 10:45,0,0,0,0,0
2018-7-20 10:50,960,960,0,0,0
2018-7-20 10:55,0,0,0,0,0
2018-7-20 11:00,0,0,0,0,0
2018-7-20 11:05,-160,-160,0,0,0
2018-7-20 11:10,0,0,0,0,0
2018-7-20 11:15,160,160,0,0,0
2018-7-20 11:20,-160,-160,0,0,0
2018-7-20 11:25,800,800,0,0,0
2018-7-20 11:30,0,0,0,0,0
2018-7-20 13:35,-640,-640,0,0,0
2018-7-20 13:40,-320,-320,0,0,0
2018-7-20 13:45,0,0,0,0,0
2018-7-20 13:50,480,480,0,0,0
2018-7-20 13:55,320,320,0,0,0
2018-7-20 14:00,320,320,0,0,0
2018-7-20 14:05,0,0,0,0,0
2018-7-20 14:10,-160,-160,0,0,0
2018-7-20 14:15,0,0,0,0,0
2018-7-20 14:20,-480,-480,0,0,0
2018-7-20 14:25,0,0,0,0,0
2018-7-20 14:30,320,320,0,0,0
2018-7-20 14:35,160,160,0,0,0
2018-7-20 14:40,-800,-800,0,0,0
2018-7-20 14:45,160,160,0,0,0
2018-7-20 14:50,160,160,0,0,0
2018-7-20 14:55,800,800,0,0,0
2018-7-20 15:00,-160,-160,0,0,0
2018-7-20 21:05,-1120,-1120,0,0,0
2018-7-20 21:10,0,0,0,0,0
2018-7-20 21:15,-960,-960,0,0,0
2018-7-20 21:20,480,480,0,0,0
2018-7-20 21:25,-160,-160,0,0,0
2018-7-20 21:30,0,0,0,0,0
2018-7-20 21:35,1280,1280,0,0,0
2018-7-20 21:40,-640,-640,0,0,0
2018-7-20 21:45,160,160,0,0,0
2018-7-20 21:50,480,480,0,0,0
2018-7-20 21:55,320,320,0,0,0
2018-7-20 22:00,-640,-640,0,0,0
2018-7-20 22:05,320,320,0,0,0
2018-7-20 22:10,-320,-320,0,0,0
2018-7-20 22:15,-160,-160,0,0,0
2018-7-20 22:20,0,0,0,0,0
2018-7-20 22:25,-480,-480,0,0,0
2018-7-20 22:30,0,0,0,0,0
2018-7-20 22:35,160,160,0,0,0
2018-7-20 22:40,0,0,0,0,0
2018-7-20 22:45,-320,-320,0,0,0
2018-7-20 22:50,320,320,0,0,0
2018-7-20 22:55,-160,-160,0,0,0
2018-7-20 23:00,-480,-480,0,0,0
2018-7-20 23:05,160,160,0,0,0
2018-7-20 23:10,0,0,0,0,0
2018-7-20 23:15,0,0,0,0,0
2018-7-20 23:20,-640,-640,0,0,0
2018-7-20 23:25,160,160,0,0,0
2018-7-20 23:30,0,0,0,0,0
2018-7-23 9:05,-320,-320,0,0,0
2018-7-23 9:10,640,640,0,0,0
2018-7-23 9:15,480,480,0,0,0
2018-7-23 9:20,0,0,0,0,0
2018-7-23 9:25,160,160,0,0,0
2018-7-23 9:30,-320,-320,0,0,0
2018-7-23 9:35,640,640,0,0,0
2018-7-23 9:40,-160,-160,0,0,0
2018-7-23 9:45,0,0,0,0,0
2018-7-23 9:50,-160,-160,0,0,0
2018-7-23 9:55,320,320,0,0,0
2018-7-23 10:00,320,320,0,0,0
2018-7-23 10:05,0,0,0,0,0
2018-7-23 10:10,640,640,0,0,0
2018-7-23 10:15,640,640,0,0,0
2018-7-23 10:35,-320,-320,0,0,0
2018-7-23 10:40,-320,-320,0,0,0
2018-7-23 10:45,0,0,0,0,0
2018-7-23 10:50,320,320,0,0,0
2018-7-23 10:55,0,0,0,0,0
2018-7-23 11:00,0,0,0,0,0
2018-7-23 11:05,-160,-160,0,0,0
2018-7-23 11:10,-160,-160,0,0,0
2018-7-23 11:15,160,160,0,0,0
2018-7-23 11:20,0,0,0,0,0
2018-7-23 11:25,-160,-160,0,0,0
2018-7-23 11:30,160,160,0,0,0
2018-7-23 13:35,-640,-640,0,0,0
2018-7-23 13:40,-160,-160,0,0,0
2018-7-23 13:45,160,160,0,0,0
2018-7-23 13:50,320,320,0,0,0
2018-7-23 13:55,-160,-160,0,0,0
2018-7-23 14:00,480,480,0,0,0
2018-7-23 14:05,0,0,0,0,0
2018-7-23 14:10,-320,-320,0,0,0
2018-7-23 14:15,160,160,0,0,0
2018-7-23 14:20,-160,-160,0,0,0
2018-7-23 14:25,-160,-160,0,0,0
2018-7-23 14:30,160,160,0,0,0
2018-7-23 14:35,0,0,0,0,0
2018-7-23 14:40,160,160,0,0,0
2018-7-23 14:45,160,160,0,0,0
2018-7-23 14:50,320,320,0,0,0
2018-7-23 14:55,320,320,0,0,0
2018-7-23 15:00,-320,-320,0,0,0
2018-7-23 21:05,-480,-480,0,0,0
2018-7-23 21:10,1440,1440,0,0,0
2018-7-23 21:15,320,320,0,0,0
2018-7-23 21:20,-1760,-1760,0,0,0
2018-7-23 21:25,-640,-640,0,0,0
2018-7-23 21:30,480,480,0,0,0
2018-7-23 21:35,0,0,0,0,0
2018-7-23 21:40,-640,-640,0,0,0
2018-7-23 21:45,800,800,0,0,0
2018-7-23 21:50,-320,-320,0,0,0
2018-7-23 21:55,-480,-480,0,0,0
2018-7-23 22:00,320,320,0,0,0
2018-7-23 22:05,-160,-160,0,0,0
2018-7-23 22:10,-640,-640,0,0,0
2018-7-23 22:15,-320,-320,0,0,0
2018-7-23 22:20,320,320,0,0,0
2018-7-23 22:25,320,320,0,0,0
2018-7-23 22:30,-320,-320,0,0,0
2018-7-23 22:35,-640,-640,0,0,0
2018-7-23 22:40,-320,-320,0,0,0
2018-7-23 22:45,640,640,0,0,0
2018-7-23 22:50,0,0,0,0,0
2018-7-23 22:55,160,160,0,0,0
2018-7-23 23:00,480,480,0,0,0
2018-7-23 23:05,-320,-320,0,0,0
2018-7-23 23:10,320,320,0,0,0
2018-7-23 23:15,-160,-160,0,0,0
2018-7-23 23:20,320,320,0,0,0
2018-7-23 23:25,-320,-320,0,0,0
2018-7-23 23:30,160,160,0,0,0
2018-7-24 9:05,1600,1600,0,0,0
2018-7-24 9:10,160,160,0,0,0
2018-7-24 9:15,320,320,0,0,0
2018-7-24 9:20,0,0,0,0,0
2018-7-24 9:25,0,0,0,0,0
2018-7-24 9:30,160,160,0,0,0
2018-7-24 9:35,160,160,0,0,0
2018-7-24 9:40,160,160,0,0,0
2018-7-24 9:45,-640,-640,0,0,0
2018-7-24 9:50,0,0,0,0,0
2018-7-24 9:55,480,480,0,0,0
2018-7-24 10:00,-320,-320,0,0,0
2018-7-24 10:05,160,160,0,0,0
2018-7-24 10:10,320,320,0,0,0
2018-7-24 10:15,-160,-160,0,0,0
2018-7-24 10:35,-160,-160,0,0,0
2018-7-24 10:40,0,0,0,0,0
2018-7-24 10:45,-160,-160,0,0,0
