Date,MarketYear,Commodity,Country,WeeklyExports,AccumulatedExports,OutstandingSales,GrossNewSales,NetSales,TotalCommitment,NMY_OutstandingSales,NMY_NetSales,UnitDesc
2017-01-26,,All Upland Cotton,VENEZUELA,0.0,5720.0,0.0,0.0,0.0,5720.0,0.0,0.0,Running Bales
2017-01-26,,All Upland Cotton,VIETNAM,59460.0,1046023.0,598194.0,27368.0,27260.0,1644217.0,0.0,0.0,Running Bales
2017-01-26,,All Upland Cotton,EUROPEAN UNION - 27,2102.0,7256.0,13769.0,440.0,439.0,21025.0,11024.0,0.0,Running Bales
2017-01-26,,All Upland Cotton,KNOWN,351483.0,4776703.0,4963546.0,360601.0,325727.0,9740249.0,701678.0,88995.0,Running Bales
2017-01-26,,All Upland Cotton,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2017-01-26,,All Upland Cotton,GRAND TOTAL,351483.0,4776703.0,4963546.0,360601.0,325727.0,9740249.0,701678.0,88995.0,Running Bales
2017-02-02,,Corn,ALGERIA,45846.0,61410.0,0.0,846.0,846.0,61410.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,BANGLADESH,0.0,183763.0,0.0,0.0,0.0,183763.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,BARBADOS,0.0,14189.0,8000.0,0.0,0.0,22189.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,CANADA,3446.0,147671.0,51116.0,513.0,513.0,198787.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,CHILE,0.0,485747.0,0.0,0.0,0.0,485747.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,"CHINA, PEOPLES REPUBLIC OF",0.0,107.0,500.0,0.0,0.0,607.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,COLOMBIA,188326.0,1641578.0,1159109.0,115251.0,78596.0,2800687.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,COSTA RICA,7137.0,350059.0,162648.0,0.0,-363.0,512707.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,CUBA,28995.0,163159.0,145000.0,0.0,-5.0,308159.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,DOMINICAN REPUBLIC,31612.0,369601.0,263350.0,150.0,-23438.0,632951.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,ECUADOR,0.0,38625.0,0.0,0.0,0.0,38625.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,EGYPT,0.0,211095.0,0.0,0.0,0.0,211095.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,EL SALVADOR,45894.0,257893.0,193919.0,4734.0,42181.0,451812.0,13000.0,0.0,Metric Tons
2017-02-02,,Corn,FRENCH WEST INDIES,0.0,0.0,6200.0,0.0,0.0,6200.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,GUATEMALA,33019.0,402033.0,143214.0,500.0,25519.0,545247.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,GUYANA,0.0,12577.0,0.0,0.0,0.0,12577.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,HAITI,0.0,7300.0,0.0,0.0,0.0,7300.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,HONDURAS,11700.0,210565.0,114391.0,16200.0,16200.0,324956.0,1200.0,0.0,Metric Tons
2017-02-02,,Corn,HONG KONG,791.0,13048.0,2608.0,132.0,118.0,15656.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,INDONESIA,0.0,65497.0,0.0,0.0,0.0,65497.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,IRAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,IRELAND,0.0,113954.0,0.0,0.0,0.0,113954.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,ITALY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,JAMAICA,6926.0,138906.0,72700.0,0.0,-56074.0,211606.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,JAPAN,194535.0,3513305.0,3073482.0,258000.0,401710.0,6586787.0,1400.0,0.0,Metric Tons
2017-02-02,,Corn,JORDAN,0.0,32771.0,1144.0,0.0,0.0,33915.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,"KOREA, REPUBLIC OF",67315.0,2395997.0,1034824.0,70287.0,125287.0,3430821.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,LEEWARD-WINDWARD ISLANDS,0.0,3752.0,5300.0,0.0,0.0,9052.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,MALAYSIA,2277.0,97322.0,132007.0,33.0,33.0,229329.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,MEXICO,208125.0,5019857.0,5431350.0,150427.0,149538.0,10451207.0,777987.0,0.0,Metric Tons
2017-02-02,,Corn,MOROCCO,0.0,432717.0,87580.0,0.0,0.0,520297.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,MOZAMBIQUE,0.0,47785.0,0.0,0.0,0.0,47785.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,NAMIBIA,0.0,8000.0,0.0,0.0,0.0,8000.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,NETHERLANDS,0.0,68810.0,0.0,0.0,0.0,68810.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,NEW ZEALAND,0.0,5784.0,0.0,0.0,0.0,5784.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,NICARAGUA,10211.0,139967.0,92064.0,3.0,-9489.0,232031.0,11000.0,0.0,Metric Tons
2017-02-02,,Corn,NIGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,NIGERIA,0.0,50505.0,0.0,0.0,0.0,50505.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,OMAN,0.0,30171.0,132.0,132.0,130.0,30303.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,"OTHER PACIFIC ISLANDS, NEC",0.0,760.0,0.0,0.0,0.0,760.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,PANAMA,18375.0,195275.0,119000.0,875.0,18375.0,314275.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,PERU,38200.0,1248112.0,736000.0,14700.0,49700.0,1984112.0,13000.0,0.0,Metric Tons
2017-02-02,,Corn,PHILIPPINES,0.0,1763.0,1054.0,0.0,0.0,2817.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,PORTUGAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,QATAR,1.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,SAUDI ARABIA,73702.0,995862.0,196044.0,3746.0,3746.0,1191906.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,SENEGAL,0.0,19281.0,0.0,0.0,0.0,19281.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,"SOUTH AFRICA, REPUBLIC OF",31498.0,129525.0,45000.0,1498.0,31498.0,174525.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,SPAIN,0.0,19080.0,0.0,0.0,0.0,19080.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,SURINAM,0.0,9797.0,0.0,0.0,0.0,9797.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,TAIWAN,76814.0,1021293.0,1070015.0,4770.0,-66511.0,2091308.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,THAILAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,TRINIDAD AND TOBAGO,0.0,28070.0,0.0,0.0,0.0,28070.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,UNITED ARAB EMIRATES,0.0,22722.0,23.0,0.0,0.0,22745.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,UNITED KINGDOM,0.0,190.0,58.0,0.0,0.0,248.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,VENEZUELA,0.0,123000.0,65811.0,0.0,0.0,188811.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,VIETNAM,0.0,251199.0,0.0,0.0,0.0,251199.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,EUROPEAN UNION - 27,0.0,202034.0,58.0,0.0,0.0,202092.0,0.0,0.0,Metric Tons
2017-02-02,,Corn,KNOWN,1124745.0,20801454.0,14413644.0,642797.0,788110.0,35215098.0,817587.0,0.0,Metric Tons
2017-02-02,,Corn,UNKNOWN,0.0,0.0,5974268.0,541817.0,183607.0,5974268.0,197144.0,34544.0,Metric Tons
2017-02-02,,Corn,GRAND TOTAL,1124745.0,20801454.0,20387912.0,1184614.0,971717.0,41189366.0,1014731.0,34544.0,Metric Tons
2017-02-02,,Soybeans,BAHRAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,BANGLADESH,56399.0,338279.0,119500.0,2899.0,57899.0,457779.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,BARBADOS,0.0,13303.0,8000.0,0.0,0.0,21303.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,BURMA,892.0,5796.0,46.0,0.0,-20.0,5842.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,CAMEROON,0.0,8000.0,0.0,0.0,0.0,8000.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,CANADA,2714.0,127617.0,4139.0,1109.0,1109.0,131756.0,1905.0,0.0,Metric Tons
2017-02-02,,Soybeans,CHILE,0.0,9983.0,0.0,0.0,0.0,9983.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,"CHINA, PEOPLES REPUBLIC OF",1009574.0,29449489.0,4064577.0,63507.0,259862.0,33514066.0,385000.0,0.0,Metric Tons
2017-02-02,,Soybeans,COLOMBIA,5500.0,182145.0,55740.0,23500.0,29500.0,237885.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,COSTA RICA,0.0,117898.0,140485.0,2500.0,2500.0,258383.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,CUBA,7201.0,21601.0,33500.0,0.0,-799.0,55101.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,DOMINICAN REPUBLIC,0.0,104.0,0.0,0.0,0.0,104.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,EGYPT,0.0,177242.0,66000.0,0.0,0.0,243242.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,EL SALVADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,FRANCE,132582.0,198582.0,0.0,1682.0,132582.0,198582.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,GERMANY,0.0,436875.0,0.0,0.0,0.0,436875.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,GUATEMALA,0.0,5385.0,0.0,0.0,0.0,5385.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,HONDURAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,HONG KONG,21.0,146.0,0.0,21.0,21.0,146.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,INDIA,0.0,1185.0,0.0,0.0,0.0,1185.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,INDONESIA,27684.0,974126.0,275814.0,12804.0,11347.0,1249940.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,IRAN,0.0,80314.0,0.0,0.0,0.0,80314.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,IRELAND,0.0,2566.0,0.0,0.0,0.0,2566.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,ISRAEL,0.0,30862.0,0.0,0.0,0.0,30862.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,ITALY,32560.0,180827.0,0.0,82.0,-440.0,180827.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,JAPAN,44280.0,952642.0,575392.0,39538.0,48454.0,1528034.0,25785.0,340.0,Metric Tons
2017-02-02,,Soybeans,"KOREA, REPUBLIC OF",3235.0,470692.0,196367.0,1277.0,752.0,667059.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,KUWAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,LEEWARD-WINDWARD ISLANDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,MALAYSIA,5477.0,145075.0,57771.0,97.0,97.0,202846.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,MEXICO,63723.0,1584492.0,1027081.0,110565.0,105565.0,2611573.0,112000.0,0.0,Metric Tons
2017-02-02,,Soybeans,MOROCCO,0.0,0.0,21000.0,0.0,21000.0,21000.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,NEPAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,NETHERLANDS,0.0,1028728.0,0.0,9685.0,0.0,1028728.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,NICARAGUA,0.0,0.0,2000.0,0.0,0.0,2000.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,PAKISTAN,67144.0,330587.0,0.0,0.0,-5856.0,330587.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,PANAMA,0.0,12935.0,11400.0,0.0,0.0,24335.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,PERU,0.0,66566.0,500.0,0.0,0.0,67066.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,PHILIPPINES,1175.0,56982.0,28853.0,1724.0,1724.0,85835.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,PORTUGAL,0.0,57812.0,0.0,0.0,0.0,57812.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,RUSSIAN FEDERATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,SAUDI ARABIA,0.0,213227.0,0.0,0.0,0.0,213227.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,SINGAPORE,42.0,17252.0,102.0,0.0,0.0,17354.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,SPAIN,0.0,604451.0,0.0,0.0,0.0,604451.0,60000.0,0.0,Metric Tons
2017-02-02,,Soybeans,SRI LANKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,SWITZERLAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,SYRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,TAIWAN,87218.0,741095.0,209468.0,4307.0,-819.0,950563.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,THAILAND,8388.0,729242.0,88267.0,6056.0,5966.0,817509.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,TUNISIA,0.0,188620.0,0.0,0.0,0.0,188620.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,TURKEY,0.0,232360.0,27000.0,0.0,27000.0,259360.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,UNITED KINGDOM,0.0,171717.0,0.0,0.0,0.0,171717.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,VENEZUELA,0.0,5400.0,6000.0,0.0,0.0,11400.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,VIETNAM,10336.0,418325.0,32938.0,5026.0,5026.0,451263.0,0.0,0.0,Metric Tons
2017-02-02,,Soybeans,EUROPEAN UNION - 27,165142.0,2681558.0,0.0,11449.0,132142.0,2681558.0,60000.0,0.0,Metric Tons
2017-02-02,,Soybeans,KNOWN,1566145.0,40390525.0,7051940.0,286379.0,702470.0,47442465.0,584690.0,340.0,Metric Tons
2017-02-02,,Soybeans,UNKNOWN,0.0,0.0,3405863.0,301200.0,-241861.0,3405863.0,677000.0,129000.0,Metric Tons
2017-02-02,,Soybeans,GRAND TOTAL,1566145.0,40390525.0,10457803.0,587579.0,460609.0,50848328.0,1261690.0,129340.0,Metric Tons
2017-02-02,,All Upland Cotton,AUSTRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,BAHRAIN,0.0,6930.0,2992.0,0.0,0.0,9922.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,BANGLADESH,21561.0,132697.0,199246.0,13827.0,13719.0,331943.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,BELGIUM-LUXEMBOURG,0.0,1318.0,880.0,0.0,0.0,2198.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,BRAZIL,5974.0,58864.0,78311.0,0.0,-9.0,137175.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,BURMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,CANADA,0.0,447.0,0.0,0.0,0.0,447.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,"CHINA, PEOPLES REPUBLIC OF",97720.0,861213.0,650068.0,3286.0,2293.0,1511281.0,8800.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,COLOMBIA,1756.0,40711.0,29989.0,0.0,-1.0,70700.0,7920.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,COSTA RICA,1140.0,22218.0,12684.0,965.0,965.0,34902.0,3872.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,ECUADOR,3153.0,25156.0,8118.0,880.0,874.0,33274.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,EGYPT,6040.0,29729.0,37464.0,0.0,0.0,67193.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,EL SALVADOR,3153.0,58815.0,71761.0,0.0,0.0,130576.0,15312.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,GERMANY,0.0,2011.0,1315.0,0.0,0.0,3326.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,GUATEMALA,3076.0,56461.0,48267.0,2112.0,2083.0,104728.0,14080.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,HONDURAS,0.0,4921.0,7040.0,0.0,0.0,11961.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,HONG KONG,0.0,0.0,7568.0,0.0,0.0,7568.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,INDIA,7791.0,185371.0,193573.0,11819.0,11810.0,378944.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,INDONESIA,43527.0,550813.0,384552.0,35715.0,38422.0,935365.0,10564.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,ITALY,176.0,2277.0,2453.0,253.0,253.0,4730.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,JAPAN,6312.0,49587.0,154810.0,261.0,-3352.0,204397.0,35525.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,"KOREA, REPUBLIC OF",15775.0,212504.0,340843.0,14175.0,14107.0,553347.0,137847.0,34672.0,Running Bales
2017-02-02,,All Upland Cotton,MACAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,MALAYSIA,2991.0,57205.0,63098.0,0.0,421.0,120303.0,60016.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,MEXICO,18260.0,458022.0,539981.0,2552.0,2541.0,998003.0,418800.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,MOROCCO,0.0,0.0,1320.0,0.0,0.0,1320.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,NICARAGUA,0.0,528.0,4488.0,0.0,0.0,5016.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,PAKISTAN,37454.0,329408.0,440307.0,15451.0,15439.0,769715.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,PERU,3249.0,63272.0,43842.0,12432.0,12429.0,107114.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,PHILIPPINES,2728.0,25919.0,8253.0,1760.0,1759.0,34172.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,PORTUGAL,1830.0,3656.0,7368.0,0.0,0.0,11024.0,11024.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,"SOUTH AFRICA, REPUBLIC OF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,SRI LANKA,0.0,1320.0,2640.0,0.0,0.0,3960.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,SWITZERLAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,TAIWAN,14988.0,199105.0,118447.0,2904.0,2891.0,317552.0,2646.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,THAILAND,12489.0,209764.0,185588.0,3520.0,3782.0,395352.0,7040.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,TUNISIA,0.0,598.0,0.0,0.0,0.0,598.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,TURKEY,46270.0,431533.0,526571.0,45629.0,45472.0,958104.0,2904.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,VENEZUELA,0.0,5720.0,0.0,0.0,0.0,5720.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,VIETNAM,94688.0,1140711.0,545665.0,41712.0,42159.0,1686376.0,11352.0,11352.0,Running Bales
2017-02-02,,All Upland Cotton,EUROPEAN UNION - 27,2006.0,9262.0,12016.0,253.0,253.0,21278.0,11024.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,KNOWN,452101.0,5228804.0,4719502.0,209253.0,208057.0,9948306.0,747702.0,46024.0,Running Bales
2017-02-02,,All Upland Cotton,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2017-02-02,,All Upland Cotton,GRAND TOTAL,452101.0,5228804.0,4719502.0,209253.0,208057.0,9948306.0,747702.0,46024.0,Running Bales
2017-02-09,,Corn,ALGERIA,0.0,61410.0,27000.0,27000.0,27000.0,88410.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,ANGOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,BANGLADESH,0.0,183763.0,0.0,0.0,0.0,183763.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,BARBADOS,0.0,14189.0,8000.0,0.0,0.0,22189.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,CANADA,3072.0,150743.0,49146.0,1102.0,1102.0,199889.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,CHILE,43649.0,529396.0,0.0,0.0,43649.0,529396.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,"CHINA, PEOPLES REPUBLIC OF",0.0,107.0,800.0,300.0,300.0,907.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,COLOMBIA,18390.0,1659968.0,1155139.0,14420.0,14420.0,2815107.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,COSTA RICA,5406.0,355465.0,162648.0,3906.0,5406.0,518113.0,26165.0,26165.0,Metric Tons
2017-02-09,,Corn,CUBA,0.0,163159.0,145000.0,0.0,0.0,308159.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,DOMINICAN REPUBLIC,18000.0,387601.0,263350.0,0.0,18000.0,650951.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,ECUADOR,0.0,38625.0,0.0,0.0,0.0,38625.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,EGYPT,0.0,211095.0,0.0,0.0,0.0,211095.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,EL SALVADOR,18676.0,276569.0,183600.0,1122.0,8357.0,460169.0,13000.0,0.0,Metric Tons
2017-02-09,,Corn,FRENCH WEST INDIES,0.0,0.0,8500.0,2300.0,2300.0,8500.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,GUATEMALA,19722.0,421755.0,143214.0,0.0,19722.0,564969.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,GUYANA,4180.0,16757.0,0.0,0.0,4180.0,16757.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,HAITI,0.0,7300.0,0.0,0.0,0.0,7300.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,HONDURAS,20431.0,230996.0,90454.0,2295.0,-3506.0,321450.0,1200.0,0.0,Metric Tons
2017-02-09,,Corn,HONG KONG,1082.0,14130.0,2840.0,1323.0,1314.0,16970.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,INDONESIA,24034.0,89531.0,0.0,0.0,24034.0,89531.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,IRAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,IRELAND,0.0,113954.0,0.0,0.0,0.0,113954.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,ITALY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,JAMAICA,4730.0,143636.0,68400.0,430.0,430.0,212036.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,JAPAN,382212.0,3895517.0,3400077.0,674535.0,708807.0,7295594.0,230400.0,229000.0,Metric Tons
2017-02-09,,Corn,JORDAN,0.0,32771.0,1144.0,0.0,0.0,33915.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,"KOREA, REPUBLIC OF",72450.0,2468447.0,965824.0,3450.0,3450.0,3434271.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,LEEWARD-WINDWARD ISLANDS,880.0,4632.0,6000.0,1160.0,1580.0,10632.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,MALAYSIA,68257.0,165579.0,64250.0,500.0,500.0,229829.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,MEXICO,233722.0,5253579.0,5266824.0,69941.0,69196.0,10520403.0,807987.0,30000.0,Metric Tons
2017-02-09,,Corn,MOROCCO,69025.0,501742.0,87580.0,4025.0,69025.0,589322.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,MOZAMBIQUE,0.0,47785.0,0.0,0.0,0.0,47785.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,NAMIBIA,0.0,8000.0,0.0,0.0,0.0,8000.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,NETHERLANDS,0.0,68810.0,0.0,0.0,0.0,68810.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,NEW ZEALAND,0.0,5784.0,0.0,0.0,0.0,5784.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,NICARAGUA,7527.0,147494.0,93356.0,0.0,8819.0,240850.0,11000.0,0.0,Metric Tons
2017-02-09,,Corn,NIGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,NIGERIA,0.0,50505.0,0.0,0.0,0.0,50505.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,OMAN,0.0,30171.0,132.0,0.0,0.0,30303.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,"OTHER PACIFIC ISLANDS, NEC",0.0,760.0,0.0,0.0,0.0,760.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,PANAMA,22000.0,217275.0,119000.0,2000.0,22000.0,336275.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,PERU,154620.0,1402732.0,665000.0,22220.0,83620.0,2067732.0,13000.0,0.0,Metric Tons
2017-02-09,,Corn,PHILIPPINES,0.0,1763.0,1054.0,0.0,0.0,2817.0,0.0,0.0,Metric Tons
2017-02-09,,Corn,QATAR,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,Metric Tons
